location,lat,long,alt,year,bloom_date,bloom_doy,new_location
Switzerland/Cevio-Cavergno,46.315447,8.598925,430,1979,1979-04-16,106,MeteoSwiss
Switzerland/Cernier,47.098392,6.986644,900,1979,1979-05-14,134,MeteoSwiss
Switzerland/Changins,46.395917,6.229419,435,1979,1979-04-23,113,MeteoSwiss
Switzerland/Chur,46.868244,9.5419,640,1979,1979-04-15,105,MeteoSwiss
Switzerland/Couvet,46.9213,6.637761,750,1979,1979-05-16,136,MeteoSwiss
Switzerland/Diessenhofen,47.690281,8.744,410,1979,1979-05-02,122,MeteoSwiss
Switzerland/Domat / Ems,46.834311,9.457442,580,1979,1979-04-20,110,MeteoSwiss
Switzerland/Döttingen,47.568867,8.249947,350,1979,1979-04-22,112,MeteoSwiss
Switzerland/Disentis,46.699461,8.850803,1200,1979,1979-05-14,134,MeteoSwiss
Switzerland/Eschen-Boja,47.218989,9.520044,580,1979,1979-04-18,108,MeteoSwiss
Switzerland/Edlibach,47.179358,8.573208,750,1979,1979-05-18,138,MeteoSwiss
Switzerland/Escholzmatt,46.898653,7.932344,910,1979,1979-05-20,140,MeteoSwiss
Switzerland/Einsiedeln,47.131972,8.748844,910,1979,1979-05-21,141,MeteoSwiss
Switzerland/Elm,46.921942,9.172731,1000,1979,1979-05-27,147,MeteoSwiss
Switzerland/Entlebuch,46.987397,8.068953,765,1979,1979-05-17,137,MeteoSwiss
Switzerland/Enges,47.056436,7.012192,820,1979,1979-05-25,145,MeteoSwiss
Switzerland/Fanas,46.983531,9.660289,910,1979,1979-05-16,136,MeteoSwiss
Switzerland/Fiesch,46.400261,8.127792,1100,1979,1979-05-18,138,MeteoSwiss
Switzerland/Flawil,47.415283,9.182167,630,1979,1979-05-15,135,MeteoSwiss
Switzerland/Grossdietwil,47.166089,7.887067,610,1979,1979-05-12,132,MeteoSwiss
Switzerland/Gryon,46.274817,7.065661,1100,1979,1979-05-20,140,MeteoSwiss
Switzerland/Grüsch,46.983786,9.64715,650,1979,1979-05-11,131,MeteoSwiss
Switzerland/Heiden,47.442925,9.533178,800,1979,1979-05-13,133,MeteoSwiss
Switzerland/Hallau,47.698183,8.457489,430,1979,1979-05-06,126,MeteoSwiss
Switzerland/Horgen,47.265269,8.582169,450,1979,1979-04-20,110,MeteoSwiss
Switzerland/Jenaz,46.928553,9.710558,800,1979,1979-05-13,133,MeteoSwiss
Switzerland/Laufenburg,47.561031,8.063136,330,1979,1979-04-23,113,MeteoSwiss
Switzerland/Locarno,46.169278,8.798214,200,1979,1979-04-10,100,MeteoSwiss
Switzerland/Leytron,46.18625,7.21845,480,1979,1979-03-26,85,MeteoSwiss
Switzerland/Leysin,46.340108,7.009622,1250,1979,1979-06-04,155,MeteoSwiss
Switzerland/Linthal,46.915883,8.993658,695,1979,1979-05-13,133,MeteoSwiss
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1979,1979-05-29,149,MeteoSwiss
Switzerland/Luzern,47.062769,8.342442,580,1979,1979-04-30,120,MeteoSwiss
Switzerland/Moudon,46.646331000000004,6.777689,600,1979,1979-04-29,119,MeteoSwiss
Switzerland/Merishausen,47.763636,8.612414,540,1979,1979-05-08,128,MeteoSwiss
Switzerland/Morgins VS,46.2415,6.850589,1380,1979,1979-05-27,147,MeteoSwiss
Switzerland/Möhlin,47.561983,7.850547,305,1979,1979-04-27,117,MeteoSwiss
"Switzerland/Muri, AG",47.265317,8.332283,550,1979,1979-04-30,120,MeteoSwiss
Switzerland/Moutier,47.279386,7.385775,530,1979,1979-05-12,132,MeteoSwiss
Switzerland/Martina,46.884997,10.464608,1050,1979,1979-05-19,139,MeteoSwiss
Switzerland/Murg,47.108222,9.217372,500,1979,1979-04-16,106,MeteoSwiss
Switzerland/Näfels,47.092389,9.0719360000000009,440,1979,1979-05-02,122,MeteoSwiss
Switzerland/Neuhausen,47.681939,8.615533,435,1979,1979-04-24,114,MeteoSwiss
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1979,1979-04-15,105,MeteoSwiss
Switzerland/Oeschberg,47.126578,7.613264,485,1979,1979-05-08,128,MeteoSwiss
Switzerland/Oberehrendingen,47.481914,8.332208,490,1979,1979-04-28,118,MeteoSwiss
Switzerland/Oberlangenegg,46.808222,7.716267,910,1979,1979-05-18,138,MeteoSwiss
Switzerland/Orvin,47.157753,7.214464,700,1979,1979-05-15,135,MeteoSwiss
Switzerland/Osterfingen,47.656878,8.490242,410,1979,1979-05-08,128,MeteoSwiss
Switzerland/Olivone,46.527333,8.932936,894,1979,1979-05-13,133,MeteoSwiss
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,1979,1979-05-24,144,MeteoSwiss
Switzerland/Posieux,46.761672,7.098294,680,1979,1979-05-20,140,MeteoSwiss
Switzerland/Prato-Sornico,46.394025,8.655608,750,1979,1979-05-02,122,MeteoSwiss
"Switzerland/Stein, AR II",47.381969,9.348772,825,1979,1979-05-15,135,MeteoSwiss
Switzerland/Rafz,47.620414,8.542733,515,1979,1979-04-26,116,MeteoSwiss
Switzerland/Les Rangiers,47.381992,7.215775,865,1979,1979-06-12,163,MeteoSwiss
Switzerland/Romanshorn,47.563608,9.376172,405,1979,1979-04-23,113,MeteoSwiss
Switzerland/Rorschach,47.472492,9.494931,450,1979,1979-04-18,108,MeteoSwiss
Switzerland/Schiers,46.965036,9.685814,800,1979,1979-05-12,132,MeteoSwiss
Switzerland/Schönenwerd,47.365283,7.999019,450,1979,1979-04-24,114,MeteoSwiss
Switzerland/Sent,46.815436,10.335078,1440,1979,1979-05-28,148,MeteoSwiss
Switzerland/Seon,47.338319,8.153353,550,1979,1979-05-02,122,MeteoSwiss
Switzerland/Seewis Dorf,46.965358,9.632064,960,1979,1979-05-23,143,MeteoSwiss
Switzerland/Sargans II,47.050589,9.439256,480,1979,1979-04-20,110,MeteoSwiss
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,1979,1979-06-05,156,MeteoSwiss
Switzerland/Sihlbrugg,47.219356,8.5767,480,1979,1979-05-07,127,MeteoSwiss
Switzerland/St. Luc,46.222336,7.594153,1650,1979,1979-05-10,130,MeteoSwiss
Switzerland/Sarnen,46.894217,8.252236,500,1979,1979-04-20,110,MeteoSwiss
Switzerland/Stampa,46.34585,9.595214,1000,1979,1979-05-20,140,MeteoSwiss
Switzerland/Trient,46.048003,6.993797,1300,1979,1979-05-29,149,MeteoSwiss
Switzerland/Thusis,46.709511,9.44165,700,1979,1979-05-08,128,MeteoSwiss
Switzerland/Vals,46.622889,9.182461,1250,1979,1979-06-07,158,MeteoSwiss
Switzerland/Versoix,46.290431,6.137128,440,1979,1979-04-14,104,MeteoSwiss
Switzerland/Villnachern,47.470556,8.154928,415,1979,1979-04-17,107,MeteoSwiss
Switzerland/Vira / Gambarogno,46.148775,8.848836,210,1979,1979-04-15,105,MeteoSwiss
Switzerland/Vallorbe,46.712292,6.379286,850,1979,1979-05-05,125,MeteoSwiss
Switzerland/Wädenswil,47.223239,8.679778,480,1979,1979-05-04,124,MeteoSwiss
"Switzerland/Wald, ZH",47.277122,8.916314,620,1979,1979-05-10,130,MeteoSwiss
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1979,1979-05-13,133,MeteoSwiss
Switzerland/Wiliberg,47.279603,8.027331,650,1979,1979-05-16,136,MeteoSwiss
Switzerland/Wynau,47.256317,7.808556,450,1979,1979-04-29,119,MeteoSwiss
Switzerland/Zürich-Albisgüetli,47.350869,8.510678,530,1979,1979-05-07,127,MeteoSwiss
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1979,1979-04-29,119,MeteoSwiss
Switzerland/Zizers,46.931325,9.566175,600,1979,1979-04-16,106,MeteoSwiss
Switzerland/Zofingen,47.291794,7.941003,440,1979,1979-05-01,121,MeteoSwiss
Switzerland/Zürich-Witikon,47.3591,8.590272,620,1979,1979-04-30,120,MeteoSwiss
Switzerland/Zweisimmen,46.555264,7.373433,965,1979,1979-05-28,148,MeteoSwiss
Switzerland/L'Abergement,46.756178,6.490211,660,1980,1980-04-30,121,MeteoSwiss
Switzerland/Adelboden,46.492022,7.561067,1350,1980,1980-05-13,134,MeteoSwiss
Switzerland/Altdorf,46.872614,8.658569,470,1980,1980-05-10,131,MeteoSwiss
Switzerland/Andeer,46.600961,9.422614,985,1980,1980-05-13,134,MeteoSwiss
Switzerland/Appenzell,47.331994,9.415403,775,1980,1980-05-15,136,MeteoSwiss
Switzerland/Aurigeno,46.236078,8.725292,350,1980,1980-04-19,110,MeteoSwiss
Switzerland/Azmoos,47.076869,9.479753,480,1980,1980-05-03,124,MeteoSwiss
Switzerland/Basel-Binningen,47.548594,7.582372,315,1980,1980-04-18,109,MeteoSwiss
Switzerland/Biel,47.151194,7.254139,490,1980,1980-04-29,120,MeteoSwiss
Switzerland/Bondo GR,46.337594,9.555908,825,1980,1980-05-05,126,MeteoSwiss
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1980,1980-05-15,136,MeteoSwiss
Switzerland/Bauma,47.364822,8.881672,640,1980,1980-05-15,136,MeteoSwiss
Switzerland/Cartigny,46.177483,6.014089,400,1980,1980-04-13,104,MeteoSwiss
Switzerland/Cevio-Cavergno,46.315447,8.598925,430,1980,1980-04-04,95,MeteoSwiss
Switzerland/Cernier,47.098392,6.986644,900,1980,1980-05-15,136,MeteoSwiss
Switzerland/Changins,46.395917,6.229419,435,1980,1980-04-23,114,MeteoSwiss
Switzerland/Chur,46.868244,9.5419,640,1980,1980-04-13,104,MeteoSwiss
Switzerland/Couvet,46.9213,6.637761,750,1980,1980-05-12,133,MeteoSwiss
Switzerland/Diessenhofen,47.690281,8.744,410,1980,1980-04-29,120,MeteoSwiss
Switzerland/Domat / Ems,46.834311,9.457442,580,1980,1980-04-20,111,MeteoSwiss
Switzerland/Döttingen,47.568867,8.249947,350,1980,1980-04-18,109,MeteoSwiss
Switzerland/Disentis,46.699461,8.850803,1200,1980,1980-05-22,143,MeteoSwiss
Switzerland/Eschen-Boja,47.218989,9.520044,580,1980,1980-04-27,118,MeteoSwiss
Switzerland/Edlibach,47.179358,8.573208,750,1980,1980-05-20,141,MeteoSwiss
Switzerland/Escholzmatt,46.898653,7.932344,910,1980,1980-05-23,144,MeteoSwiss
Switzerland/Einsiedeln,47.131972,8.748844,910,1980,1980-05-25,146,MeteoSwiss
Switzerland/Elm,46.921942,9.172731,1000,1980,1980-05-20,141,MeteoSwiss
Switzerland/Entlebuch,46.987397,8.068953,765,1980,1980-05-13,134,MeteoSwiss
Switzerland/Enges,47.056436,7.012192,820,1980,1980-05-15,136,MeteoSwiss
Switzerland/Fanas,46.983531,9.660289,910,1980,1980-05-13,134,MeteoSwiss
Switzerland/Fiesch,46.400261,8.127792,1100,1980,1980-05-18,139,MeteoSwiss
Switzerland/Gadmen,46.736853,8.351842,1205,1980,1980-06-15,167,MeteoSwiss
Switzerland/Grossdietwil,47.166089,7.887067,610,1980,1980-05-08,129,MeteoSwiss
Switzerland/Gryon,46.274817,7.065661,1100,1980,1980-05-30,151,MeteoSwiss
Switzerland/Grüsch,46.983786,9.64715,650,1980,1980-05-10,131,MeteoSwiss
Switzerland/Heiden,47.442925,9.533178,800,1980,1980-05-15,136,MeteoSwiss
Switzerland/Hallau,47.698183,8.457489,430,1980,1980-05-02,123,MeteoSwiss
Switzerland/Horgen,47.265269,8.582169,450,1980,1980-04-16,107,MeteoSwiss
Switzerland/Jenaz,46.928553,9.710558,800,1980,1980-05-12,133,MeteoSwiss
Switzerland/Laufenburg,47.561031,8.063136,330,1980,1980-04-27,118,MeteoSwiss
Switzerland/Locarno,46.169278,8.798214,200,1980,1980-04-04,95,MeteoSwiss
Switzerland/Leytron,46.18625,7.21845,480,1980,1980-04-15,106,MeteoSwiss
Switzerland/Leysin,46.340108,7.009622,1250,1980,1980-06-10,162,MeteoSwiss
Switzerland/Linthal,46.915883,8.993658,695,1980,1980-05-10,131,MeteoSwiss
Switzerland/Longirod,46.498772,6.26595,900,1980,1980-05-11,132,MeteoSwiss
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1980,1980-06-01,153,MeteoSwiss
Switzerland/Luzern,47.062769,8.342442,580,1980,1980-05-15,136,MeteoSwiss
Switzerland/Moudon,46.646331000000004,6.777689,600,1980,1980-05-01,122,MeteoSwiss
Switzerland/Merishausen,47.763636,8.612414,540,1980,1980-05-02,123,MeteoSwiss
Switzerland/Morgins VS,46.2415,6.850589,1380,1980,1980-06-05,157,MeteoSwiss
Switzerland/Möhlin,47.561983,7.850547,305,1980,1980-05-01,122,MeteoSwiss
"Switzerland/Muri, AG",47.265317,8.332283,550,1980,1980-05-05,126,MeteoSwiss
Switzerland/Moutier,47.279386,7.385775,530,1980,1980-05-10,131,MeteoSwiss
Switzerland/Martina,46.884997,10.464608,1050,1980,1980-05-18,139,MeteoSwiss
Switzerland/Murg,47.108222,9.217372,500,1980,1980-04-20,111,MeteoSwiss
Switzerland/Neuhausen,47.681939,8.615533,435,1980,1980-04-22,113,MeteoSwiss
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1980,1980-04-25,116,MeteoSwiss
Switzerland/Oeschberg,47.126578,7.613264,485,1980,1980-05-11,132,MeteoSwiss
Switzerland/Oberehrendingen,47.481914,8.332208,490,1980,1980-04-21,112,MeteoSwiss
Switzerland/Oberlangenegg,46.808222,7.716267,910,1980,1980-05-22,143,MeteoSwiss
Switzerland/Orvin,47.157753,7.214464,700,1980,1980-05-09,130,MeteoSwiss
Switzerland/Osterfingen,47.656878,8.490242,410,1980,1980-05-02,123,MeteoSwiss
Switzerland/Olivone,46.527333,8.932936,894,1980,1980-05-03,124,MeteoSwiss
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,1980,1980-06-01,153,MeteoSwiss
Switzerland/Posieux,46.761672,7.098294,680,1980,1980-05-08,129,MeteoSwiss
Switzerland/Prato-Sornico,46.394025,8.655608,750,1980,1980-04-25,116,MeteoSwiss
"Switzerland/Stein, AR II",47.381969,9.348772,825,1980,1980-05-15,136,MeteoSwiss
Switzerland/Rafz,47.620414,8.542733,515,1980,1980-04-23,114,MeteoSwiss
Switzerland/Romanshorn,47.563608,9.376172,405,1980,1980-04-28,119,MeteoSwiss
Switzerland/Rorschach,47.472492,9.494931,450,1980,1980-04-20,111,MeteoSwiss
Switzerland/Schiers,46.965036,9.685814,800,1980,1980-05-05,126,MeteoSwiss
Switzerland/Schönenwerd,47.365283,7.999019,450,1980,1980-05-02,123,MeteoSwiss
Switzerland/Sent,46.815436,10.335078,1440,1980,1980-05-29,150,MeteoSwiss
Switzerland/Seon,47.338319,8.153353,550,1980,1980-04-28,119,MeteoSwiss
Switzerland/Seewis Dorf,46.965358,9.632064,960,1980,1980-05-11,132,MeteoSwiss
Switzerland/Sargans II,47.050589,9.439256,480,1980,1980-05-01,122,MeteoSwiss
Switzerland/Sihlbrugg,47.219356,8.5767,480,1980,1980-05-10,131,MeteoSwiss
Switzerland/St. Luc,46.222336,7.594153,1650,1980,1980-05-25,146,MeteoSwiss
Switzerland/Sarnen,46.894217,8.252236,500,1980,1980-04-25,116,MeteoSwiss
Switzerland/Stampa,46.34585,9.595214,1000,1980,1980-05-18,139,MeteoSwiss
Switzerland/Trient,46.048003,6.993797,1300,1980,1980-05-31,152,MeteoSwiss
Switzerland/Thusis,46.709511,9.44165,700,1980,1980-05-11,132,MeteoSwiss
Switzerland/Vals,46.622889,9.182461,1250,1980,1980-06-09,161,MeteoSwiss
Switzerland/Vergeletto,46.225417,8.605172,1100,1980,1980-05-25,146,MeteoSwiss
Switzerland/Versoix,46.290431,6.137128,440,1980,1980-04-10,101,MeteoSwiss
Switzerland/Villnachern,47.470556,8.154928,415,1980,1980-04-20,111,MeteoSwiss
Switzerland/Vira / Gambarogno,46.148775,8.848836,210,1980,1980-04-12,103,MeteoSwiss
Switzerland/Vallorbe,46.712292,6.379286,850,1980,1980-05-09,130,MeteoSwiss
Switzerland/Wädenswil,47.223239,8.679778,480,1980,1980-05-02,123,MeteoSwiss
"Switzerland/Wald, ZH",47.277122,8.916314,620,1980,1980-05-11,132,MeteoSwiss
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1980,1980-05-13,134,MeteoSwiss
Switzerland/Wiliberg,47.279603,8.027331,650,1980,1980-05-10,131,MeteoSwiss
Switzerland/Wynau,47.256317,7.808556,450,1980,1980-04-30,121,MeteoSwiss
Switzerland/Zürich-Albisgüetli,47.350869,8.510678,530,1980,1980-04-30,121,MeteoSwiss
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1980,1980-04-29,120,MeteoSwiss
Switzerland/Zizers,46.931325,9.566175,600,1980,1980-04-17,108,MeteoSwiss
Switzerland/Zofingen,47.291794,7.941003,440,1980,1980-05-01,122,MeteoSwiss
Switzerland/Zürich-Witikon,47.3591,8.590272,620,1980,1980-04-29,120,MeteoSwiss
Switzerland/Zweisimmen,46.555264,7.373433,965,1980,1980-06-02,154,MeteoSwiss
Switzerland/Adelboden,46.492022,7.561067,1350,1981,1981-05-09,129,MeteoSwiss
Switzerland/Altdorf,46.872614,8.658569,470,1981,1981-04-13,103,MeteoSwiss
Switzerland/Andeer,46.600961,9.422614,985,1981,1981-05-07,127,MeteoSwiss
Switzerland/Appenzell,47.331994,9.415403,775,1981,1981-04-15,105,MeteoSwiss
Switzerland/Aurigeno,46.236078,8.725292,350,1981,1981-03-22,81,MeteoSwiss
Switzerland/Azmoos,47.076869,9.479753,480,1981,1981-04-07,97,MeteoSwiss
Switzerland/Basel-Binningen,47.548594,7.582372,315,1981,1981-04-14,104,MeteoSwiss
Switzerland/Bondo GR,46.337594,9.555908,825,1981,1981-04-16,106,MeteoSwiss
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1981,1981-05-10,130,MeteoSwiss
Switzerland/Bauma,47.364822,8.881672,640,1981,1981-05-08,128,MeteoSwiss
Switzerland/Cartigny,46.177483,6.014089,400,1981,1981-04-05,95,MeteoSwiss
Switzerland/Cevio-Cavergno,46.315447,8.598925,430,1981,1981-04-06,96,MeteoSwiss
Switzerland/Changins,46.395917,6.229419,435,1981,1981-04-11,101,MeteoSwiss
Switzerland/Chur,46.868244,9.5419,640,1981,1981-04-04,94,MeteoSwiss
Switzerland/Couvet,46.9213,6.637761,750,1981,1981-04-18,108,MeteoSwiss
Switzerland/Diessenhofen,47.690281,8.744,410,1981,1981-04-12,102,MeteoSwiss
Switzerland/Domat / Ems,46.834311,9.457442,580,1981,1981-04-08,98,MeteoSwiss
Switzerland/Döttingen,47.568867,8.249947,350,1981,1981-04-08,98,MeteoSwiss
Switzerland/Disentis,46.699461,8.850803,1200,1981,1981-05-14,134,MeteoSwiss
Switzerland/Eschen-Boja,47.218989,9.520044,580,1981,1981-04-12,102,MeteoSwiss
Switzerland/Edlibach,47.179358,8.573208,750,1981,1981-05-07,127,MeteoSwiss
Switzerland/Escholzmatt,46.898653,7.932344,910,1981,1981-05-19,139,MeteoSwiss
Switzerland/Einsiedeln,47.131972,8.748844,910,1981,1981-05-15,135,MeteoSwiss
Switzerland/Elm,46.921942,9.172731,1000,1981,1981-05-08,128,MeteoSwiss
Switzerland/Entlebuch,46.987397,8.068953,765,1981,1981-04-30,120,MeteoSwiss
Switzerland/Enges,47.056436,7.012192,820,1981,1981-05-13,133,MeteoSwiss
Switzerland/Fanas,46.983531,9.660289,910,1981,1981-04-15,105,MeteoSwiss
Switzerland/Fiesch,46.400261,8.127792,1100,1981,1981-05-02,122,MeteoSwiss
Switzerland/Grossdietwil,47.166089,7.887067,610,1981,1981-04-20,110,MeteoSwiss
Switzerland/Gryon,46.274817,7.065661,1100,1981,1981-05-15,135,MeteoSwiss
Switzerland/Grüsch,46.983786,9.64715,650,1981,1981-04-15,105,MeteoSwiss
Switzerland/Heiden,47.442925,9.533178,800,1981,1981-04-14,104,MeteoSwiss
Switzerland/Hallau,47.698183,8.457489,430,1981,1981-04-11,101,MeteoSwiss
Switzerland/Horgen,47.265269,8.582169,450,1981,1981-04-08,98,MeteoSwiss
Switzerland/Jenaz,46.928553,9.710558,800,1981,1981-04-14,104,MeteoSwiss
Switzerland/Laufenburg,47.561031,8.063136,330,1981,1981-04-12,102,MeteoSwiss
Switzerland/Locarno,46.169278,8.798214,200,1981,1981-04-12,102,MeteoSwiss
Switzerland/Leytron,46.18625,7.21845,480,1981,1981-04-06,96,MeteoSwiss
Switzerland/Leysin,46.340108,7.009622,1250,1981,1981-05-30,150,MeteoSwiss
Switzerland/Linthal,46.915883,8.993658,695,1981,1981-04-15,105,MeteoSwiss
Switzerland/Longirod,46.498772,6.26595,900,1981,1981-04-25,115,MeteoSwiss
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1981,1981-05-23,143,MeteoSwiss
Switzerland/Luzern,47.062769,8.342442,580,1981,1981-04-25,115,MeteoSwiss
Switzerland/Moudon,46.646331000000004,6.777689,600,1981,1981-04-23,113,MeteoSwiss
Switzerland/Merishausen,47.763636,8.612414,540,1981,1981-04-11,101,MeteoSwiss
Switzerland/Morgins VS,46.2415,6.850589,1380,1981,1981-05-25,145,MeteoSwiss
Switzerland/Möhlin,47.561983,7.850547,305,1981,1981-04-05,95,MeteoSwiss
"Switzerland/Muri, AG",47.265317,8.332283,550,1981,1981-04-12,102,MeteoSwiss
Switzerland/Moutier,47.279386,7.385775,530,1981,1981-04-14,104,MeteoSwiss
Switzerland/Martina,46.884997,10.464608,1050,1981,1981-05-08,128,MeteoSwiss
Switzerland/Murg,47.108222,9.217372,500,1981,1981-04-12,102,MeteoSwiss
Switzerland/Näfels,47.092389,9.0719360000000009,440,1981,1981-04-10,100,MeteoSwiss
Switzerland/Neuhausen,47.681939,8.615533,435,1981,1981-04-10,100,MeteoSwiss
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1981,1981-04-12,102,MeteoSwiss
Switzerland/Oeschberg,47.126578,7.613264,485,1981,1981-04-18,108,MeteoSwiss
Switzerland/Oberehrendingen,47.481914,8.332208,490,1981,1981-04-10,100,MeteoSwiss
Switzerland/Oberlangenegg,46.808222,7.716267,910,1981,1981-05-14,134,MeteoSwiss
Switzerland/Orvin,47.157753,7.214464,700,1981,1981-04-14,104,MeteoSwiss
Switzerland/Osterfingen,47.656878,8.490242,410,1981,1981-04-12,102,MeteoSwiss
Switzerland/Olivone,46.527333,8.932936,894,1981,1981-04-14,104,MeteoSwiss
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,1981,1981-05-07,127,MeteoSwiss
Switzerland/Posieux,46.761672,7.098294,680,1981,1981-04-12,102,MeteoSwiss
Switzerland/Prato-Sornico,46.394025,8.655608,750,1981,1981-04-07,97,MeteoSwiss
"Switzerland/Stein, AR II",47.381969,9.348772,825,1981,1981-04-16,106,MeteoSwiss
Switzerland/Rafz,47.620414,8.542733,515,1981,1981-04-10,100,MeteoSwiss
Switzerland/Romanshorn,47.563608,9.376172,405,1981,1981-04-09,99,MeteoSwiss
Switzerland/Rorschach,47.472492,9.494931,450,1981,1981-04-10,100,MeteoSwiss
Switzerland/Schiers,46.965036,9.685814,800,1981,1981-04-10,100,MeteoSwiss
Switzerland/Schönenwerd,47.365283,7.999019,450,1981,1981-04-10,100,MeteoSwiss
Switzerland/Sent,46.815436,10.335078,1440,1981,1981-05-20,140,MeteoSwiss
Switzerland/Seon,47.338319,8.153353,550,1981,1981-04-12,102,MeteoSwiss
Switzerland/Seewis Dorf,46.965358,9.632064,960,1981,1981-04-16,106,MeteoSwiss
Switzerland/Sargans II,47.050589,9.439256,480,1981,1981-04-29,119,MeteoSwiss
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,1981,1981-06-09,160,MeteoSwiss
Switzerland/Sihlbrugg,47.219356,8.5767,480,1981,1981-04-13,103,MeteoSwiss
Switzerland/Sarnen,46.894217,8.252236,500,1981,1981-04-11,101,MeteoSwiss
Switzerland/Stampa,46.34585,9.595214,1000,1981,1981-04-27,117,MeteoSwiss
Switzerland/Trient,46.048003,6.993797,1300,1981,1981-05-21,141,MeteoSwiss
Switzerland/Thusis,46.709511,9.44165,700,1981,1981-04-12,102,MeteoSwiss
Switzerland/Vals,46.622889,9.182461,1250,1981,1981-06-04,155,MeteoSwiss
Switzerland/Versoix,46.290431,6.137128,440,1981,1981-04-09,99,MeteoSwiss
Switzerland/Villnachern,47.470556,8.154928,415,1981,1981-04-08,98,MeteoSwiss
Switzerland/Vira / Gambarogno,46.148775,8.848836,210,1981,1981-04-07,97,MeteoSwiss
Switzerland/Wädenswil,47.223239,8.679778,480,1981,1981-04-12,102,MeteoSwiss
"Switzerland/Wald, ZH",47.277122,8.916314,620,1981,1981-04-13,103,MeteoSwiss
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1981,1981-04-13,103,MeteoSwiss
Switzerland/Wiliberg,47.279603,8.027331,650,1981,1981-04-14,104,MeteoSwiss
Switzerland/Wynau,47.256317,7.808556,450,1981,1981-04-12,102,MeteoSwiss
Switzerland/Zürich-Albisgüetli,47.350869,8.510678,530,1981,1981-04-13,103,MeteoSwiss
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1981,1981-04-09,99,MeteoSwiss
Switzerland/Zizers,46.931325,9.566175,600,1981,1981-04-09,99,MeteoSwiss
Switzerland/Zofingen,47.291794,7.941003,440,1981,1981-04-15,105,MeteoSwiss
Switzerland/Zürich-Witikon,47.3591,8.590272,620,1981,1981-04-13,103,MeteoSwiss
Switzerland/Zweisimmen,46.555264,7.373433,965,1981,1981-05-08,128,MeteoSwiss
Switzerland/L'Abergement,46.756178,6.490211,660,1982,1982-05-04,124,MeteoSwiss
Switzerland/Adelboden,46.492022,7.561067,1350,1982,1982-05-13,133,MeteoSwiss
Switzerland/Altdorf,46.872614,8.658569,470,1982,1982-04-22,112,MeteoSwiss
Switzerland/Andeer,46.600961,9.422614,985,1982,1982-05-20,140,MeteoSwiss
Switzerland/Appenzell,47.331994,9.415403,775,1982,1982-05-15,135,MeteoSwiss
Switzerland/Aurigeno,46.236078,8.725292,350,1982,1982-05-11,131,MeteoSwiss
Switzerland/Azmoos,47.076869,9.479753,480,1982,1982-04-23,113,MeteoSwiss
Switzerland/Basel-Binningen,47.548594,7.582372,315,1982,1982-04-20,110,MeteoSwiss
Switzerland/Bondo GR,46.337594,9.555908,825,1982,1982-04-29,119,MeteoSwiss
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1982,1982-05-05,125,MeteoSwiss
